Indicadores municipales de sostenibilidad: Valor Añadido Bruto del sector construcción (%);;;;;;;;;;;;;
"";;;;;;;;;;;;;
Resumen de datos;;;;;;;;;;;;;
48092;Bedia;1,84;1,56;1,70;1,34;1,79;1,60;1,80;3,10;3,20;3,00;3,30;4,40
20020;Beizama;3,29;5,35;8,96;11,46;10,08;8,70;11,00;10,30;7,60;17,40;3,60;2,20
20021;Belauntza;5,22;4,61;5,72;3,74;5,01;5,40;4,00;5,10;3,70;8,40;2,80;3,80
48016;Berango;32,87;6,54;7,84;10,00;11,91;13,30;18,60;8,50;6,90;16,80;16,50;16,90
01014;Berantevilla;5,53;4,00;3,42;3,74;3,92;4,90;3,80;1,50;3,20;2,50;5,40;8,30
20022;Berastegi;6,93;2,26;2,96;3,21;5,56;4,80;4,80;5,50;4,00;7,30;7,90;4,20
20074;Bergara;3,69;4,24;4,18;5,28;6,00;6,10;4,70;5,70;10,60;10,40;7,90;7,10
48017;Bermeo;3,92;4,22;4,16;3,29;3,84;4,40;6,30;4,80;7,70;28,20;12,90;8,60
01016;Bernedo;0,38;0,56;0,76;0,82;0,63;1,30;1,90;1,40;1,60;1,30;2,80;3,80
48018;Berriatua;1,06;1,32;1,20;1,22;1,35;1,40;2,40;2,70;2,10;7,60;5,20;2,00
48019;Berriz;2,42;2,31;2,48;2,49;3,04;3,20;3,50;3,30;2,80;3,30;8,50;6,00
20023;Berrobi;1,80;2,59;2,39;2,41;2,49;1,80;2,20;2,20;1,20;16,30;8,40;1,90
20024;Bidania-Goiatz;3,81;5,06;5,32;5,24;3,81;3,60;2,70;8,80;4,30;5,50;17,50;9,80
48020;Bilbao;4,36;4,71;5,30;5,02;4,87;5,00;5,30;5,40;5,70;7,10;6,40;5,20
48021;Busturia;2,88;3,36;5,26;4,64;5,90;6,00;6,70;5,10;4,90;5,10;18,30;8,90
01017;Campezo/Kanpezu;4,05;4,88;8,64;8,82;11,12;7,10;8,50;8,00;10,20;7,40;10,80;8,70
20029;Deba;2,43;3,57;4,07;8,65;6,52;6,40;3,00;7,50;3,20;4,30;2,30;2,70
48901;Derio;4,76;3,66;3,61;3,87;5,41;5,70;6,70;5,00;8,90;12,10;9,90;9,10
48026;Dima;9,67;10,27;13,63;13,51;11,90;9,50;8,20;12,00;11,20;8,30;24,90;8,80
20069;Donostia / San Sebastián;4,73;5,51;6,16;6,68;5,70;5,50;5,20;5,10;7,10;8,70;8,00;4,70
48027;Durango;6,28;7,43;6,52;6,66;6,37;6,60;6,80;15,80;22,90;10,40;11,80;10,70
48028;Ea;5,06;5,40;7,12;5,62;7,72;6,40;5,60;10,00;4,10;3,00;15,40;16,60
20030;Eibar;8,87;6,99;3,80;3,54;4,62;4,60;5,90;8,60;7,60;7,50;11,20;10,70
48031;Elantxobe;3,65;4,26;6,11;4,95;2,70;2,60;2,30;3,80;1,80;2,40;9,00;8,80
01021;Elburgo/Burgelu;5,53;8,88;8,94;10,97;4,33;6,30;4,80;8,30;5,30;8,20;13,70;17,40
01022;Elciego;0,88;1,40;1,29;1,05;1,30;1,30;1,50;2,80;4,30;3,30;4,70;3,00
20031;Elduain;6,61;1,07;1,14;1,64;1,15;1,30;1,40;0,40;0,60;0,40;2,80;3,30
20033;Elgeta;0,86;0,80;0,55;0,44;0,51;0,40;0,40;0,30;1,60;5,90;10,50;8,20
20032;Elgoibar;2,34;2,37;2,60;2,38;2,77;3,40;3,50;3,00;5,40;3,70;7,50;5,20
48032;Elorrio;2,59;2,08;3,68;3,00;3,47;3,10;3,00;2,30;1,70;9,40;8,10;2,50
01023;Elvillar/Bilar;1,66;1,50;0,39;1,05;3,21;0,40;0,70;5,40;1,70;2,10;4,90;3,30
48902;Erandio;7,19;10,83;11,21;10,68;10,04;11,10;10,10;10,40;9,40;9,50;11,30;7,60
48033;Ereño;9,20;1,92;1,31;1,38;4,59;6,20;14,60;9,80;13,70;14,20;29,30;27,00
48034;Ermua;10,42;10,77;9,61;8,25;7,33;7,60;6,10;9,60;9,30;11,70;17,50;10,80
20067;Errenteria;5,27;5,71;5,41;5,34;6,08;6,60;5,50;6,50;5,60;10,70;15,00;10,80
20066;Errezil;1,71;3,31;3,92;3,92;3,35;3,60;3,50;6,50;2,50;2,50;6,70;3,10
01046;Erriberagoitia/Ribera Alta;4,17;3,93;6,45;8,42;14,09;12,70;23,40;9,30;7,90;13,20;11,50;10,60
48079;Errigoiti;11,54;18,35;18,26;20,31;14,24;10,90;16,90;14,10;16,70;8,10;9,70;13,20
20034;Eskoriatza;3,01;2,71;2,74;2,70;2,35;2,20;2,30;4,20;11,20;10,50;8,80;4,00
48029;Etxebarri;12,04;12,41;16,12;18,27;20,11;17,60;13,50;10,70;14,20;20,60;24,70;10,00
48030;Etxebarria;0,93;1,27;1,58;1,31;1,15;1,40;1,60;1,90;1,80;9,10;2,80;2,40
20035;Ezkio-Itsaso;1,81;2,26;2,00;1,59;2,78;2,70;3,50;8,80;9,80;17,00;6,10;4,00
48906;Forua;7,52;8,49;8,55;9,00;10,57;9,90;5,60;7,50;9,30;6,50;10,50;3,30
