Indicadores municipales de sostenibilidad: Tasa media de crecimiento acumulativo anual de la renta personal total en el último periodo (%);;;;;;;;;;;;;;;;
"";;;;;;;;;;;;;;;;
Resumen de datos;;;;;;;;;;;;;;;;
20014;Asteasu;4,60;2,68;3,61;0,16;1,67;6,63;3,46;2,57;-0,89;-1,42;0,75;7,05;3,17;8,39;9,71
20903;Astigarraga;5,16;0,90;3,98;5,95;4,54;4,10;0,64;2,24;1,73;-0,44;1,23;6,71;7,82;3,90;7,65
20015;Ataun;4,48;1,85;1,27;3,77;4,36;2,79;1,53;0,52;0,09;0,26;2,33;12,46;0,96;7,69;6,25
48091;Atxondo;6,30;4,26;1,22;3,28;4,48;2,26;3,24;1,64;-1,01;-1,23;-1,19;4,84;6,62;4,11;6,63
48070;Aulesti;4,14;-0,58;0,89;3,63;1,22;1,01;3,24;1,89;-0,01;0,13;2,46;6,03;7,54;2,64;6,44
01010;Ayala/Aiara;3,54;1,41;1,63;3,68;3,66;2,08;0,62;0,97;-0,03;-0,88;0,08;5,26;6,60;8,84;9,87
20017;Azkoitia;5,60;2,06;1,93;3,60;4,92;4,15;2,30;2,00;0,31;-0,36;0,28;4,79;6,82;4,01;7,51
20018;Azpeitia;5,24;-5,18;2,67;11,13;3,25;2,75;3,01;2,77;0,05;-0,43;-3,18;8,90;3,70;4,06;7,10
01049;Añana;3,06;7,46;8,83;6,90;-1,65;3,29;11,74;-1,89;-4,89;-0,25;4,03;7,25;4,50;5,55;5,98
48012;Bakio;3,76;-3,43;2,95;7,91;0,75;-1,61;3,09;5,40;-1,57;-1,64;1,35;4,97;6,77;11,03;7,89
20904;Baliarrain;9,50;6,10;1,11;-0,08;6,15;4,91;-0,52;-1,99;0,51;4,39;3,78;10,10;8,71;8,12;5,08
48090;Balmaseda;5,71;2,35;2,55;4,50;2,97;2,47;2,82;2,78;-1,08;-2,46;0,46;2,40;9,75;4,69;5,74
48013;Barakaldo;5,53;2,60;2,95;3,36;2,22;2,31;1,46;1,12;-0,22;-0,62;-0,10;3,78;9,34;4,06;6,73
48014;Barrika;8,45;5,73;2,91;2,78;3,64;3,25;-0,93;-9,90;-2,59;5,69;-0,21;3,91;12,02;4,35;7,31
01013;Barrundia;3,11;1,57;2,65;2,37;-0,10;1,64;1,19;-0,39;-2,72;-3,10;3,02;7,32;4,63;11,33;7,95
48015;Basauri;4,67;1,63;2,34;3,50;2,80;2,34;1,42;0,86;-0,92;-1,51;-0,12;5,76;6,79;2,69;6,36
01011;Baños de Ebro/Mañueta;-3,82;-5,88;-5,44;1,63;-3,51;3,97;7,77;5,99;3,56;1,90;-4,13;9,22;0,28;-1,10;3,26
20019;Beasain;4,40;1,68;-1,59;2,82;4,03;2,96;5,68;2,78;-1,00;-1,41;1,58;5,41;7,26;3,65;7,02
48092;Bedia;7,87;1,56;1,49;4,24;4,76;4,37;1,31;-2,82;-0,28;2,11;1,25;3,65;8,33;2,37;6,39
20020;Beizama;8,22;-9,39;10,66;3,01;1,35;18,01;-1,00;4,41;1,30;-6,77;-8,58;10,03;3,34;7,58;12,32
20021;Belauntza;18,18;-0,68;3,70;5,05;-0,14;-2,38;5,61;4,80;-4,06;-4,10;-2,43;10,11;10,43;-3,71;10,71
