Indicadores municipales de sostenibilidad: Población de 16 y más años que ha alcanzado el nivel de Educación superior (%);;;
"";;;
Resumen de datos;;;
01052;Samaniego;32,95;30,80
01053;San Millán/Donemiliaga;45,38;45,21
48082;Santurtzi;35,92;35,53
20070;Segura;48,64;47,68
48084;Sestao;28,04;27,54
48904;Sondika;46,87;45,60
48085;Sopela;69,58;69,42
48086;Sopuerta;44,32;44,55
20065;Soraluze-Placencia de las Armas;34,12;34,09
48076;Sukarrieta;60,66;59,77
20071;Tolosa;45,84;45,73
48087;Trucios-Turtzioz;33,05;32,42
48088;Ubide;50,32;50,98
48065;Ugao-Miraballes;34,34;34,09
48089;Urduliz;57,32;56,35
48074;Urduña/Orduña;35,17;35,17
01054;Urkabustaiz;50,00;49,08
20072;Urnieta;42,64;41,87
20077;Urretxu;40,39;39,26
20073;Usurbil;44,31;43,09
01055;Valdegovía/Gaubea;41,41;38,72
48080;Valle de Trápaga-Trapagaran;36,36;35,88
20075;Villabona;38,30;38,02
01057;Villabuena de Álava/Eskuernaga;34,50;34,57
01059;Vitoria-Gasteiz;40,56;40,50
01060;Yécora/Iekora;29,72;28,44
48095;Zaldibar;35,52;35,41
20078;Zaldibia;40,10;39,91
01061;Zalduondo;64,64;60,33
48096;Zalla;36,79;36,26
01062;Zambrana;42,36;41,69
48905;Zamudio;37,59;38,21
48097;Zaratamo;34,60;34,47
20079;Zarautz;58,12;58,43
48024;Zeanuri;52,68;52,45
48025;Zeberio;48,80;47,08
20025;Zegama;36,96;36,14
20026;Zerain;42,80;42,61
20027;Zestoa;35,47;34,89
48913;Zierbena;47,48;47,02
01018;Zigoitia;59,09;58,73
48915;Ziortza-Bolibar;41,96;40,34
20028;Zizurkil;36,82;36,68
01063;Zuia;56,37;55,80
20081;Zumaia;46,75;46,21
20080;Zumarraga;33,73;33,30
