Indicadores municipales de sostenibilidad: Renta personal total (?);;;;;;;;;;;;;;;;;
"";;;;;;;;;;;;;;;;;
Resumen de datos;;;;;;;;;;;;;;;;;
48906;Forua;24.216,00;22.206,00;21.762,00;22.228,00;20.953,00;23.224,00;18.908,00;19.033,00;18.132,00;18.610,00;19.003,00;18.559,00;15.529,00;11.869,00;11.125,00;8.947,00
48035;Fruiz;27.568,00;25.671,00;24.108,00;23.856,00;22.752,00;21.892,00;21.506,00;20.841,00;20.566,00;20.759,00;20.874,00;21.111,00;18.199,00;14.026,00;11.948,00;9.959,00
20038;Gabiria;27.944,00;27.782,00;25.106,00;26.986,00;26.217,00;27.325,00;25.381,00;35.338,00;23.657,00;22.548,00;23.178,00;20.254,00;16.722,00;13.552,00;13.947,00;10.221,00
20037;Gaintza;28.937,00;28.216,00;26.870,00;25.819,00;23.452,00;22.260,00;20.399,00;20.776,00;20.766,00;21.602,00;20.820,00;21.600,00;18.335,00;14.926,00;14.498,00;9.839,00
48036;Galdakao;24.766,00;23.217,00;22.233,00;22.264,00;21.150,00;20.982,00;20.225,00;19.802,00;19.394,00;19.469,00;19.830,00;19.734,00;17.588,00;13.831,00;12.776,00;10.347,00
48037;Galdames;23.307,00;22.087,00;20.857,00;20.674,00;19.193,00;19.298,00;19.103,00;19.291,00;18.865,00;18.076,00;18.265,00;18.675,00;16.823,00;13.072,00;11.324,00;9.049,00
48038;Gamiz-Fika;29.174,00;27.502,00;25.294,00;25.713,00;23.421,00;23.321,00;23.989,00;23.461,00;22.415,00;22.480,00;22.755,00;22.434,00;22.565,00;16.080,00;13.565,00;10.186,00
48039;Garai;38.121,00;47.824,00;33.432,00;33.323,00;30.909,00;30.614,00;29.092,00;27.616,00;28.297,00;28.890,00;27.529,00;27.192,00;17.218,00;15.703,00;13.647,00;9.605,00
48040;Gatika;27.106,00;25.067,00;24.241,00;24.133,00;24.113,00;23.272,00;21.963,00;22.823,00;22.028,00;22.595,00;21.814,00;22.008,00;19.140,00;15.286,00;13.568,00;10.227,00
48041;Gautegiz Arteaga;28.942,00;26.206,00;24.883,00;25.499,00;23.785,00;23.812,00;23.012,00;22.658,00;22.947,00;21.998,00;22.590,00;23.500,00;20.508,00;15.945,00;13.661,00;10.630,00
20907;Gaztelu;22.630,00;22.229,00;20.729,00;20.171,00;19.219,00;20.173,00;18.381,00;19.039,00;21.566,00;18.971,00;18.792,00;18.281,00;16.777,00;13.454,00;10.887,00;9.304,00
48046;Gernika-Lumo;23.881,00;22.198,00;21.088,00;21.653,00;20.695,00;20.440,00;19.806,00;19.001,00;18.769,00;18.502,00;18.325,00;18.395,00;16.183,00;13.022,00;11.892,00;9.714,00
20039;Getaria;26.989,00;25.669,00;24.193,00;24.327,00;23.633,00;22.618,00;21.614,00;21.337,00;20.426,00;20.252,00;19.828,00;19.314,00;16.757,00;12.545,00;11.862,00;8.569,00
48044;Getxo;34.640,00;31.303,00;30.154,00;30.050,00;28.881,00;29.894,00;27.067,00;27.261,00;26.220,00;26.627,00;26.893,00;26.851,00;25.880,00;19.496,00;17.823,00;14.399,00
48047;Gizaburuaga;26.157,00;22.791,00;23.012,00;22.937,00;21.011,00;22.326,00;22.462,00;22.428,00;20.917,00;20.626,00;21.230,00;18.894,00;16.792,00;13.912,00;11.773,00;8.546,00
48042;Gordexola;27.466,00;24.860,00;23.593,00;23.202,00;22.086,00;21.797,00;21.356,00;20.845,00;19.661,00;23.706,00;19.304,00;20.019,00;18.339,00;13.562,00;16.528,00;9.024,00
48043;Gorliz;27.403,00;25.671,00;25.401,00;24.819,00;23.551,00;23.486,00;22.435,00;22.903,00;22.123,00;21.418,00;22.000,00;21.990,00;21.815,00;16.075,00;14.600,00;11.546,00
48045;Güeñes;21.528,00;20.098,00;19.626,00;19.293,00;18.239,00;18.093,00;17.269,00;17.290,00;16.487,00;16.859,00;17.211,00;16.796,00;14.907,00;11.776,00;10.258,00;7.998,00
01056;Harana/Valle de Arana;17.922,00;17.983,00;17.202,00;17.217,00;16.661,00;18.329,00;15.174,00;15.517,00;14.718,00;15.640,00;16.174,00;15.155,00;11.881,00;9.572,00;8.966,00;7.012,00
20040;Hernani;23.330,00;21.757,00;21.315,00;20.870,00;20.249,00;19.547,00;18.892,00;18.689,00;17.962,00;17.814,00;18.634,00;18.301,00;15.743,00;12.571,00;11.722,00;8.880,00
20041;Hernialde;22.966,00;20.921,00;22.526,00;22.686,00;22.430,00;20.583,00;20.425,00;18.916,00;18.230,00;18.543,00;19.005,00;19.511,00;16.760,00;13.370,00;11.360,00;8.978,00
20036;Hondarribia;35.457,00;27.307,00;26.180,00;26.321,00;25.014,00;23.730,00;22.674,00;22.108,00;20.818,00;20.703,00;22.366,00;21.329,00;18.608,00;14.807,00;13.382,00;10.374,00
20042;Ibarra;23.046,00;21.804,00;20.962,00;20.620,00;20.060,00;19.428,00;18.998,00;18.482,00;18.232,00;18.530,00;19.002,00;18.472,00;16.151,00;12.982,00;11.718,00;9.241,00
48048;Ibarrangelu;28.054,00;27.613,00;26.835,00;26.473,00;25.626,00;25.131,00;24.324,00;23.347,00;23.942,00;22.765,00;23.835,00;21.655,00;19.574,00;14.775,00;12.470,00;9.522,00
20043;Idiazabal;29.124,00;27.896,00;28.011,00;27.233,00;25.257,00;26.480,00;24.569,00;24.948,00;23.912,00;23.393,00;23.711,00;22.349,00;16.844,00;15.040,00;13.827,00;10.725,00
48094;Igorre;22.371,00;21.051,00;20.266,00;20.512,00;19.578,00;19.487,00;19.589,00;19.057,00;18.751,00;18.203,00;17.465,00;17.950,00;16.177,00;13.192,00;12.320,00;9.690,00
20044;Ikaztegieta;20.728,00;20.739,00;20.342,00;19.677,00;19.763,00;18.947,00;21.739,00;19.604,00;18.514,00;18.728,00;19.819,00;17.693,00;15.046,00;16.428,00;13.410,00;9.660,00
20045;Irun;22.491,00;20.355,00;19.579,00;19.322,00;18.442,00;17.965,00;17.458,00;17.303,00;16.690,00;16.759,00;17.588,00;17.546,00;15.826,00;11.981,00;11.001,00;8.751,00
20046;Irura;27.603,00;25.247,00;24.595,00;23.803,00;23.552,00;23.137,00;22.298,00;21.768,00;21.279,00;21.247,00;22.293,00;21.703,00;18.850,00;15.225,00;12.887,00;9.949,00
01027;Iruraiz-Gauna;25.272,00;24.846,00;22.446,00;22.876,00;20.862,00;20.229,00;19.358,00;19.036,00;18.037,00;18.705,00;20.390,00;18.199,00;14.251,00;13.487,00;11.875,00;8.171,00
01901;Iruña Oka/Iruña de Oca;21.680,00;21.020,00;20.396,00;20.920,00;20.293,00;20.059,00;19.904,00;19.446,00;19.590,00;19.717,00;20.592,00;20.761,00;17.308,00;14.123,00;12.274,00;9.399,00
48049;Ispaster;23.613,00;22.539,00;22.309,00;21.875,00;21.652,00;22.171,00;20.003,00;20.495,00;20.341,00;19.254,00;19.161,00;17.912,00;15.173,00;11.956,00;10.388,00;7.420,00
20047;Itsasondo;22.709,00;21.633,00;21.283,00;21.194,00;20.097,00;21.535,00;19.305,00;19.102,00;19.006,00;18.432,00;19.201,00;19.546,00;16.074,00;12.749,00;12.188,00;9.954,00
48910;Iurreta;22.071,00;21.650,00;21.912,00;20.569,00;19.346,00;18.721,00;18.125,00;17.708,00;16.849,00;16.831,00;17.509,00;17.277,00;13.989,00;12.298,00;11.099,00;8.589,00
48050;Izurtza;27.638,00;26.892,00;49.629,00;26.265,00;41.250,00;23.929,00;22.738,00;22.236,00;21.907,00;22.373,00;19.845,00;20.570,00;16.453,00;15.281,00;12.559,00;9.298,00
48022;Karrantza Harana/Valle de Carranza;16.746,00;15.666,00;15.221,00;14.812,00;13.960,00;14.128,00;13.431,00;13.375,00;13.277,00;12.590,00;12.585,00;13.300,00;11.839,00;8.789,00;8.087,00;6.448,00
48907;Kortezubi;25.773,00;25.500,00;24.117,00;24.375,00;24.120,00;22.456,00;21.268,00;20.223,00;20.194,00;19.243,00;20.792,00;19.680,00;15.918,00;12.973,00;11.388,00;8.932,00
01019;Kripan;17.058,00;16.457,00;16.037,00;18.634,00;16.972,00;16.221,00;15.306,00;14.688,00;13.054,00;13.270,00;12.279,00;12.928,00;9.969,00;9.378,00;9.076,00;8.039,00
01020;Kuartango;24.454,00;22.267,00;19.823,00;20.434,00;20.462,00;20.163,00;20.931,00;19.805,00;20.271,00;19.777,00;20.449,00;20.045,00;16.014,00;13.415,00;12.092,00;8.576,00
01028;Labastida/Bastida;18.557,00;18.581,00;17.186,00;17.764,00;16.587,00;16.128,00;16.763,00;15.574,00;15.030,00;15.099,00;15.620,00;16.089,00;14.040,00;11.729,00;10.271,00;8.052,00
01030;Lagrán;21.929,00;22.529,00;19.790,00;20.113,00;19.212,00;19.044,00;18.608,00;19.198,00;18.997,00;17.427,00;18.069,00;17.111,00;14.616,00;11.773,00;10.440,00;6.738,00
01031;Laguardia;19.811,00;19.684,00;18.033,00;19.958,00;19.900,00;18.411,00;17.730,00;17.879,00;16.462,00;16.405,00;17.116,00;17.288,00;14.638,00;12.434,00;10.933,00;9.228,00
01032;Lanciego/Lantziego;15.295,00;14.985,00;14.204,00;15.844,00;15.763,00;15.028,00;13.902,00;13.941,00;12.484,00;12.151,00;13.088,00;12.668,00;11.496,00;9.735,00;9.046,00;8.756,00
48051;Lanestosa;16.337,00;15.941,00;14.999,00;16.439,00;13.271,00;12.764,00;13.489,00;13.518,00;20.463,00;11.867,00;12.237,00;11.958,00;11.505,00;7.444,00;8.120,00;6.222,00
01902;Lantarón;20.548,00;19.352,00;19.077,00;18.078,00;17.506,00;18.523,00;17.564,00;16.126,00;15.715,00;15.929,00;16.962,00;16.470,00;14.302,00;11.915,00;10.197,00;11.220,00
01033;Lapuebla de Labarca;15.738,00;15.518,00;15.492,00;17.059,00;16.819,00;16.065,00;14.937,00;15.075,00;14.250,00;14.326,00;13.984,00;14.323,00;18.959,00;8.823,00;8.640,00;7.330,00
48052;Larrabetzu;27.379,00;25.224,00;24.685,00;25.306,00;23.849,00;23.565,00;22.609,00;23.039,00;22.012,00;22.154,00;22.496,00;21.847,00;18.747,00;15.227,00;13.569,00;10.928,00
20048;Larraul;24.876,00;23.020,00;21.971,00;22.685,00;22.364,00;21.183,00;20.282,00;20.607,00;19.926,00;21.496,00;20.268,00;19.905,00;14.945,00;11.052,00;10.116,00;8.023,00
20902;Lasarte-Oria;23.077,00;21.484,00;20.556,00;20.331,00;19.485,00;18.917,00;18.398,00;17.966,00;17.606,00;17.602,00;18.177,00;17.862,00;15.722,00;12.689,00;11.785,00;8.955,00
01036;Laudio/Llodio;22.176,00;21.021,00;20.143,00;21.212,00;19.609,00;19.052,00;18.628,00;18.652,00;18.280,00;18.222,00;18.523,00;17.933,00;14.838,00;12.335,00;11.404,00;8.393,00
48053;Laukiz;32.528,00;34.994,00;30.543,00;35.078,00;31.012,00;30.526,00;31.275,00;31.327,00;29.757,00;28.996,00;36.969,00;29.128,00;29.726,00;20.005,00;23.363,00;17.480,00
20049;Lazkao;27.012,00;25.133,00;24.981,00;24.416,00;23.501,00;23.426,00;22.061,00;21.719,00;21.075,00;20.847,00;20.916,00;20.201,00;17.296,00;14.224,00;12.605,00;9.533,00
20050;Leaburu;23.977,00;22.227,00;22.590,00;20.967,00;20.170,00;19.653,00;18.944,00;19.010,00;18.508,00;18.914,00;18.655,00;20.239,00;15.037,00;13.223,00;13.163,00;9.917,00
20051;Legazpi;25.024,00;23.441,00;22.734,00;22.762,00;21.944,00;21.332,00;21.082,00;20.340,00;19.660,00;19.438,00;19.763,00;19.389,00;16.603,00;13.401,00;12.332,00;9.214,00
20052;Legorreta;24.656,00;22.777,00;22.026,00;22.018,00;20.978,00;20.421,00;20.311,00;20.240,00;19.529,00;19.072,00;20.572,00;19.453,00;15.742,00;13.199,00;12.597,00;9.751,00
01058;Legutio;25.924,00;23.778,00;22.845,00;23.560,00;23.200,00;21.377,00;21.351,00;20.647,00;21.074,00;20.923,00;22.138,00;20.683,00;16.920,00;14.937,00;15.247,00;9.734,00
20068;Leintz-Gatzaga;28.920,00;25.109,00;26.004,00;25.660,00;24.210,00;25.293,00;22.637,00;22.289,00;21.030,00;21.091,00;20.438,00;18.900,00;18.520,00;15.604,00;18.094,00;11.421,00
48054;Leioa;26.026,00;26.013,00;23.569,00;23.448,00;22.600,00;21.913,00;21.350,00;20.831,00;20.637,00;20.347,00;20.949,00;20.824,00;18.819,00;14.221,00;13.266,00;10.326,00
48057;Lekeitio;23.660,00;25.420,00;20.799,00;21.024,00;19.913,00;19.474,00;18.770,00;18.557,00;17.993,00;17.695,00;17.977,00;17.471,00;15.196,00;12.375,00;11.338,00;8.771,00
48055;Lemoa;23.593,00;22.283,00;21.062,00;20.694,00;20.111,00;19.740,00;19.045,00;18.463,00;18.707,00;17.933,00;18.283,00;18.578,00;17.439,00;13.271,00;12.217,00;9.979,00
48056;Lemoiz;27.317,00;26.188,00;30.537,00;26.705,00;31.143,00;34.219,00;22.969,00;23.118,00;21.811,00;22.262,00;22.296,00;20.356,00;19.132,00;13.985,00;12.676,00;9.353,00
01034;Leza;18.719,00;21.683,00;21.481,00;19.683,00;19.494,00;20.046,00;25.136,00;18.758,00;17.380,00;19.765,00;17.651,00;16.144,00;15.676,00;12.577,00;10.296,00;8.747,00
48081;Lezama;28.712,00;26.947,00;25.363,00;26.958,00;25.359,00;24.457,00;23.871,00;23.681,00;22.490,00;23.378,00;23.757,00;24.388,00;22.284,00;17.467,00;16.086,00;11.239,00
20053;Lezo;22.404,00;20.956,00;20.076,00;20.054,00;19.283,00;18.806,00;18.078,00;17.726,00;16.825,00;16.711,00;17.642,00;17.115,00;14.358,00;11.767,00;11.044,00;8.581,00
20054;Lizartza;23.710,00;21.189,00;21.060,00;20.707,00;19.788,00;19.284,00;18.605,00;17.992,00;17.180,00;17.408,00;17.984,00;17.687,00;14.237,00;12.951,00;11.906,00;9.585,00
48903;Loiu;29.633,00;27.296,00;25.569,00;25.625,00;24.481,00;25.230,00;23.942,00;23.567,00;24.192,00;24.663,00;24.655,00;24.272,00;24.962,00;17.359,00;14.680,00;12.320,00
48058;Mallabia;26.522,00;23.740,00;22.548,00;22.669,00;21.955,00;21.672,00;21.164,00;20.295,00;19.942,00;19.261,00;19.905,00;19.580,00;17.919,00;14.676,00;12.641,00;9.088,00
48060;Markina-Xemein;24.482,00;22.725,00;21.760,00;21.532,00;20.979,00;21.022,00;19.736,00;19.234,00;18.446,00;18.472,00;18.225,00;17.340,00;15.706,00;12.929,00;11.772,00;9.165,00
48061;Maruri-Jatabe;30.342,00;28.960,00;27.121,00;27.646,00;26.537,00;25.685,00;24.690,00;24.782,00;24.916,00;26.797,00;25.330,00;24.835,00;24.257,00;16.363,00;14.623,00;10.204,00
48059;Mañaria;26.884,00;25.594,00;23.406,00;27.736,00;24.997,00;21.418,00;21.051,00;21.070,00;22.992,00;21.822,00;21.165,00;21.776,00;15.815,00;15.688,00;13.806,00;10.583,00
20901;Mendaro;25.017,00;25.250,00;23.140,00;23.512,00;22.964,00;22.538,00;21.585,00;20.697,00;20.814,00;20.453,00;21.053,00;20.360,00;16.376,00;13.807,00;12.591,00;9.213,00
48062;Mendata;22.990,00;22.330,00;21.532,00;22.175,00;21.282,00;21.228,00;21.245,00;21.810,00;19.844,00;19.843,00;19.277,00;19.287,00;16.385,00;12.848,00;11.720,00;9.109,00
48063;Mendexa;24.197,00;23.278,00;22.869,00;24.961,00;22.137,00;22.923,00;20.137,00;19.168,00;18.786,00;20.114,00;18.493,00;17.799,00;14.837,00;13.645,00;11.856,00;8.827,00
48064;Meñaka;26.287,00;28.326,00;26.011,00;24.583,00;23.328,00;22.699,00;21.992,00;21.367,00;21.235,00;20.937,00;20.895,00;21.093,00;18.616,00;14.231,00;12.820,00;9.757,00
01039;Moreda de Álava / Moreda Araba;17.899,00;19.517,00;18.915,00;19.968,00;16.818,00;17.518,00;15.043,00;15.737,00;13.915,00;13.285,00;13.883,00;13.607,00;12.537,00;9.455,00;10.181,00;8.868,00
48066;Morga;24.625,00;22.895,00;21.242,00;20.771,00;20.800,00;20.019,00;20.956,00;20.083,00;19.371,00;19.111,00;19.783,00;19.684,00;19.532,00;12.736,00;11.541,00;7.903,00
48068;Mundaka;27.073,00;25.142,00;23.655,00;23.530,00;25.114,00;22.350,00;23.422,00;21.485,00;19.998,00;20.322,00;20.297,00;19.980,00;17.685,00;13.301,00;12.029,00;8.999,00
48069;Mungia;29.462,00;26.846,00;25.564,00;26.126,00;24.188,00;23.605,00;22.739,00;22.675,00;21.996,00;22.457,00;22.373,00;22.113,00;19.673,00;15.572,00;13.922,00;11.387,00
48007;Munitibar-Arbatzegi Gerrikaitz-;21.197,00;19.315,00;17.817,00;18.675,00;18.282,00;18.773,00;18.350,00;18.409,00;16.919,00;17.345,00;17.753,00;17.116,00;15.058,00;12.564,00;11.404,00;8.401,00
48908;Murueta;27.266,00;26.788,00;26.849,00;27.660,00;28.121,00;26.990,00;23.879,00;24.816,00;26.166,00;27.302,00;24.479,00;22.647,00;19.459,00;15.672,00;14.108,00;11.427,00
48071;Muskiz;22.320,00;21.398,00;20.361,00;20.322,00;19.366,00;18.975,00;18.243,00;17.939,00;17.405,00;17.667,00;17.962,00;17.827,00;15.321,00;11.977,00;11.101,00;8.960,00
20057;Mutiloa;28.430,00;26.593,00;26.639,00;28.874,00;27.889,00;26.252,00;26.116,00;24.372,00;23.267,00;22.077,00;22.370,00;24.804,00;18.394,00;14.438,00;10.804,00;8.238,00
20056;Mutriku;23.778,00;23.000,00;21.703,00;21.693,00;21.399,00;20.477,00;20.209,00;18.586,00;18.761,00;17.613,00;18.692,00;18.823,00;14.750,00;12.145,00;10.883,00;8.230,00
48067;Muxika;25.507,00;23.205,00;22.300,00;22.765,00;20.901,00;20.694,00;19.902,00;20.113,00;19.797,00;19.764,00;19.436,00;18.769,00;16.867,00;13.008,00;11.931,00;8.842,00
48909;Nabarniz;23.693,00;22.897,00;22.508,00;23.419,00;20.853,00;22.050,00;21.475,00;20.209,00;20.921,00;19.549,00;19.297,00;18.335,00;14.992,00;12.334,00;11.765,00;7.684,00
01041;Navaridas;11.517,00;12.232,00;12.061,00;13.907,00;14.611,00;11.586,00;11.156,00;11.561,00;11.565,00;10.108,00;11.194,00;12.731,00;14.172,00;12.627,00;11.491,00;10.033,00
20063;Oiartzun;26.053,00;23.988,00;22.959,00;24.375,00;21.906,00;21.119,00;20.473,00;19.833,00;19.330,00;19.299,00;19.736,00;19.510,00;17.216,00;13.490,00;12.316,00;9.627,00
01042;Okondo;21.026,00;20.581,00;20.093,00;19.717,00;18.694,00;18.936,00;17.374,00;17.193,00;17.666,00;17.109,00;17.149,00;18.082,00;14.572,00;11.660,00;10.483,00;6.917,00
20058;Olaberria;26.019,00;25.541,00;24.734,00;23.965,00;23.413,00;23.332,00;22.284,00;21.729,00;21.035,00;20.884,00;21.750,00;20.692,00;19.369,00;14.312,00;13.847,00;10.842,00
48073;Ondarroa;21.072,00;24.122,00;18.874,00;18.984,00;19.333,00;18.583,00;17.255,00;16.493,00;16.113,00;15.735,00;15.730,00;15.217,00;13.360,00;10.789,00;10.151,00;8.677,00
20076;Ordizia;25.666,00;24.340,00;23.068,00;23.072,00;22.157,00;21.793,00;21.236,00;20.857,00;20.355,00;20.368,00;20.197,00;19.898,00;17.271,00;14.128,00;13.565,00;10.287,00
20905;Orendain;32.869,00;27.336,00;29.419,00;24.997,00;24.102,00;23.506,00;24.341,00;23.403,00;21.507,00;22.685,00;24.303,00;22.850,00;13.491,00;12.653,00;10.628,00;9.039,00
20060;Orexa;23.773,00;23.961,00;20.429,00;23.062,00;21.453,00;22.803,00;22.896,00;21.862,00;19.540,00;19.900,00;21.622,00;22.129,00;18.331,00;15.728,00;13.077,00;8.996,00
20061;Orio;26.562,00;24.862,00;24.058,00;23.878,00;23.393,00;22.009,00;21.417,00;21.048,00;19.783,00;19.514,00;20.337,00;19.420,00;16.753,00;13.596,00;12.092,00;8.944,00
20062;Ormaiztegi;25.719,00;23.675,00;23.605,00;25.982,00;24.235,00;24.741,00;23.622,00;23.325,00;22.043,00;23.000,00;22.588,00;22.958,00;18.902,00;15.586,00;13.582,00;10.889,00
48075;Orozko;24.574,00;22.234,00;21.899,00;22.387,00;21.066,00;21.018,00;20.465,00;20.495,00;20.365,00;20.354,00;19.804,00;19.842,00;17.460,00;12.865,00;11.650,00;9.586,00
48083;Ortuella;20.000,00;18.705,00;17.901,00;18.247,00;17.223,00;16.621,00;16.141,00;15.960,00;15.607,00;15.243,00;16.023,00;15.970,00;14.281,00;10.873,00;9.903,00;7.804,00
48072;Otxandio;24.283,00;22.406,00;20.808,00;21.663,00;20.174,00;21.081,00;20.194,00;19.403,00;19.019,00;18.649,00;18.832,00;18.029,00;15.689,00;13.195,00;11.819,00;9.427,00
01043;Oyón-Oion;18.226,00;17.730,00;17.095,00;18.066,00;16.973,00;16.767,00;16.544,00;16.161,00;15.581,00;14.965,00;16.098,00;15.206,00;15.296,00;10.957,00;10.998,00;8.446,00
20059;Oñati;29.556,00;26.948,00;26.067,00;26.391,00;25.889,00;25.292,00;23.818,00;23.168,00;21.841,00;21.943,00;22.402,00;22.413,00;19.668,00;15.924,00;15.035,00;11.678,00
20064;Pasaia;20.232,00;19.051,00;18.511,00;17.969,00;17.283,00;16.829,00;16.478,00;16.277,00;15.798,00;15.637,00;16.128,00;15.777,00;13.741,00;10.784,00;9.879,00;7.944,00
01044;Peñacerrada-Urizaharra;25.202,00;24.417,00;23.387,00;24.304,00;25.605,00;22.223,00;23.723,00;22.649,00;24.853,00;22.680,00;20.827,00;21.365,00;15.701,00;12.348,00;11.521,00;9.305,00
48077;Plentzia;27.243,00;26.830,00;24.029,00;24.880,00;23.512,00;22.822,00;22.374,00;22.581,00;22.059,00;21.694,00;22.891,00;23.648,00;21.485,00;17.596,00;15.633,00;12.747,00
48078;Portugalete;21.303,00;20.129,00;19.230,00;19.330,00;18.297,00;17.957,00;17.425,00;17.270,00;17.013,00;16.913,00;17.043,00;17.029,00;15.196,00;11.649,00;10.886,00;8.540,00
01047;Ribera Baja/Erribera Beitia;22.541,00;22.264,00;20.315,00;20.562,00;20.081,00;18.849,00;18.221,00;19.442,00;17.814,00;17.449,00;18.871,00;19.700,00;18.282,00;14.830,00;12.678,00;9.118,00
01051;Salvatierra/Agurain;21.132,00;19.701,00;19.590,00;19.354,00;18.355,00;18.324,00;17.689,00;17.508,00;16.969,00;16.969,00;17.966,00;17.519,00;14.061,00;11.956,00;11.435,00;8.424,00
01052;Samaniego;17.432,00;17.240,00;16.350,00;18.899,00;17.524,00;17.213,00;17.518,00;17.607,00;16.312,00;15.007,00;14.868,00;14.490,00;17.791,00;12.944,00;11.243,00;8.050,00
01053;San Millán/Donemiliaga;24.342,00;23.821,00;22.511,00;22.083,00;20.609,00;21.178,00;19.762,00;19.676,00;18.798,00;19.647,00;20.146,00;18.587,00;14.261,00;12.589,00;11.485,00;8.858,00
48082;Santurtzi;20.992,00;19.652,00;18.952,00;18.825,00;17.939,00;17.639,00;16.818,00;16.655,00;16.283,00;16.170,00;16.235,00;16.415,00;14.936,00;11.308,00;10.469,00;8.047,00
20070;Segura;28.175,00;27.578,00;28.447,00;26.075,00;25.969,00;24.483,00;23.110,00;22.747,00;21.843,00;21.452,00;21.176,00;21.578,00;16.061,00;13.736,00;13.146,00;10.075,00
48084;Sestao;18.200,00;17.052,00;16.428,00;16.491,00;15.763,00;15.468,00;15.057,00;14.899,00;14.684,00;14.590,00;14.883,00;15.028,00;13.756,00;10.445,00;9.845,00;7.681,00
48904;Sondika;30.717,00;26.769,00;23.851,00;23.534,00;22.615,00;21.860,00;21.447,00;21.848,00;20.831,00;20.851,00;20.839,00;20.902,00;19.353,00;14.498,00;12.777,00;9.861,00
48085;Sopela;29.225,00;27.339,00;25.523,00;26.964,00;24.820,00;24.365,00;23.112,00;22.587,00;22.329,00;21.986,00;22.147,00;22.226,00;19.648,00;15.363,00;13.807,00;11.112,00
48086;Sopuerta;22.534,00;21.252,00;20.098,00;20.164,00;19.508,00;18.482,00;18.100,00;17.674,00;17.430,00;17.605,00;17.411,00;17.707,00;15.777,00;11.831,00;11.141,00;8.912,00
20065;Soraluze-Placencia de las Armas;21.931,00;20.511,00;20.246,00;20.708,00;19.983,00;19.706,00;18.492,00;18.174,00;17.252,00;17.193,00;17.311,00;17.429,00;15.760,00;12.437,00;11.747,00;8.824,00
48076;Sukarrieta;30.792,00;32.840,00;28.728,00;30.094,00;27.422,00;28.603,00;28.445,00;29.223,00;27.159,00;27.421,00;26.745,00;27.354,00;25.326,00;19.559,00;18.458,00;15.089,00
20071;Tolosa;28.738,00;25.339,00;24.572,00;24.351,00;23.536,00;23.394,00;22.168,00;21.978,00;21.490,00;21.216,00;22.247,00;21.390,00;18.115,00;14.541,00;13.715,00;10.497,00
48087;Trucios-Turtzioz;19.732,00;18.544,00;16.094,00;15.715,00;15.197,00;14.807,00;15.532,00;14.474,00;13.823,00;13.113,00;13.917,00;15.123,00;13.110,00;9.051,00;8.815,00;7.139,00
48088;Ubide;21.424,00;19.385,00;19.240,00;20.145,00;19.010,00;16.603,00;17.997,00;18.789,00;17.076,00;17.298,00;16.087,00;17.913,00;15.575,00;13.050,00;12.060,00;7.590,00
48065;Ugao-Miraballes;22.203,00;20.865,00;20.180,00;19.888,00;19.267,00;19.107,00;18.100,00;17.923,00;17.433,00;17.503,00;17.647,00;17.915,00;15.885,00;12.278,00;11.377,00;9.006,00
48089;Urduliz;27.059,00;25.471,00;24.015,00;23.863,00;22.054,00;21.736,00;21.310,00;20.777,00;19.955,00;19.870,00;20.219,00;19.482,00;17.122,00;13.000,00;11.793,00;9.212,00
48074;Urduña/Orduña;21.235,00;20.120,00;19.325,00;19.788,00;18.627,00;18.870,00;18.107,00;18.156,00;18.430,00;17.124,00;17.282,00;16.796,00;15.911,00;11.733,00;11.089,00;8.888,00
01054;Urkabustaiz;23.169,00;22.136,00;21.116,00;21.627,00;20.019,00;20.203,00;19.968,00;20.196,00;19.836,00;20.090,00;20.225,00;20.469,00;17.788,00;14.173,00;11.960,00;8.758,00
20072;Urnieta;24.719,00;21.931,00;21.560,00;21.367,00;20.513,00;20.200,00;19.310,00;19.108,00;18.639,00;18.463,00;19.019,00;18.758,00;16.052,00;12.542,00;11.582,00;8.693,00
20077;Urretxu;25.825,00;24.380,00;23.409,00;23.564,00;22.211,00;22.337,00;21.895,00;21.153,00;19.820,00;19.697,00;20.499,00;20.166,00;16.950,00;13.632,00;12.513,00;9.120,00
20073;Usurbil;25.027,00;23.511,00;23.220,00;23.895,00;22.383,00;21.740,00;20.756,00;20.496,00;19.643,00;19.542,00;20.136,00;20.192,00;17.421,00;13.500,00;12.434,00;9.380,00
01055;Valdegovía/Gaubea;21.701,00;20.991,00;19.506,00;19.009,00;18.751,00;18.487,00;18.402,00;17.907,00;17.468,00;17.593,00;19.270,00;18.398,00;15.350,00;12.812,00;11.517,00;8.250,00
48080;Valle de Trápaga-Trapagaran;21.075,00;19.676,00;18.939,00;18.933,00;17.910,00;17.513,00;16.936,00;16.706,00;16.508,00;16.342,00;16.660,00;16.889,00;14.948,00;11.546,00;10.717,00;8.399,00
20075;Villabona;23.370,00;21.815,00;21.350,00;20.792,00;20.669,00;19.272,00;18.953,00;18.357,00;17.860,00;18.191,00;18.702,00;18.410,00;15.706,00;12.996,00;11.734,00;9.146,00
01057;Villabuena de Álava/Eskuernaga;14.505,00;14.636,00;14.481,00;15.663,00;14.417,00;16.228,00;15.476,00;15.733,00;13.719,00;11.917,00;12.665,00;15.051,00;12.219,00;11.394,00;10.210,00;9.827,00
