Indicadores municipales de sostenibilidad: Tasa de afiliación a la Seguridad Social por pensionista;;;
"";;;
Resumen de datos;;;
01041;Navaridas;2,19;1,91
20063;Oiartzun;1,91;1,85
01042;Okondo;2,39;2,28
20058;Olaberria;1,73;1,61
48073;Ondarroa;1,31;1,27
20076;Ordizia;2,03;1,88
20905;Orendain;2,20;1,84
20060;Orexa;2,50;2,08
20061;Orio;2,05;2,04
20062;Ormaiztegi;1,77;1,66
48075;Orozko;2,02;1,97
48083;Ortuella;1,74;1,66
48072;Otxandio;1,66;1,62
01043;Oyón-Oion;2,20;1,23
20059;Oñati;1,58;1,53
20064;Pasaia;1,75;1,64
01044;Peñacerrada-Urizaharra;1,75;1,43
48077;Plentzia;2,13;1,99
48078;Portugalete;1,46;1,37
01047;Ribera Baja/Erribera Beitia;2,45;1,87
01051;Salvatierra/Agurain;1,97;1,88
01052;Samaniego;1,82;1,50
01053;San Millán/Donemiliaga;1,52;1,46
48082;Santurtzi;1,61;1,53
20070;Segura;1,72;1,69
48084;Sestao;1,61;1,51
48904;Sondika;1,85;1,78
48085;Sopela;2,64;2,49
48086;Sopuerta;1,75;1,64
20065;Soraluze-Placencia de las Armas;1,43;1,41
48076;Sukarrieta;1,22;1,01
20071;Tolosa;1,66;1,59
48087;Trucios-Turtzioz;1,41;1,40
48088;Ubide;1,81;1,90
48065;Ugao-Miraballes;1,66;1,62
48089;Urduliz;2,54;2,38
48074;Urduña/Orduña;1,54;1,43
01054;Urkabustaiz;2,50;2,35
20072;Urnieta;2,35;2,33
20077;Urretxu;1,87;1,80
20073;Usurbil;2,02;1,89
01055;Valdegovía/Gaubea;1,16;1,05
48080;Valle de Trápaga-Trapagaran;1,62;1,54
20075;Villabona;1,85;1,80
01057;Villabuena de Álava/Eskuernaga;1,29;1,15
01059;Vitoria-Gasteiz;1,88;1,77
01060;Yécora/Iekora;1,27;0,87
48095;Zaldibar;1,65;1,62
20078;Zaldibia;1,64;1,56
01061;Zalduondo;2,24;1,81
48096;Zalla;1,74;1,65
01062;Zambrana;1,40;1,07
48905;Zamudio;1,74;1,68
48097;Zaratamo;1,80;1,76
20079;Zarautz;2,01;1,94
48024;Zeanuri;1,73;1,76
48025;Zeberio;2,10;2,00
20025;Zegama;1,55;1,57
20026;Zerain;1,34;1,38
20027;Zestoa;1,97;1,92
48913;Zierbena;2,72;2,73
01018;Zigoitia;1,77;1,63
48915;Ziortza-Bolibar;1,57;1,51
20028;Zizurkil;1,92;1,83
01063;Zuia;2,20;2,16
20081;Zumaia;2,05;2,00
20080;Zumarraga;1,60;1,54
