Indicadores municipales de sostenibilidad: Renta familiar total (?);;;;;;;;;;;;;;;;
"";;;;;;;;;;;;;;;;
Resumen de datos;;;;;;;;;;;;;;;;
01014;Berantevilla;47.783,00;43.641,00;39.828,00;39.540,00;39.041,00;39.665,00;37.427,00;37.150,00;36.802,00;41.448,00;41.810,00;40.038,00;52.165,00;34.233,00;30.080,00
20022;Berastegi;60.535,00;53.736,00;51.815,00;51.383,00;48.945,00;46.444,00;44.756,00;43.268,00;42.995,00;42.763,00;44.435,00;43.369,00;40.622,00;33.191,00;27.512,00
20074;Bergara;54.163,00;49.582,00;48.255,00;49.956,00;47.648,00;46.754,00;44.999,00;44.562,00;42.421,00;42.753,00;45.836,00;48.095,00;41.614,00;36.456,00;34.527,00
48017;Bermeo;43.005,00;40.051,00;38.724,00;38.568,00;38.251,00;36.169,00;37.326,00;36.399,00;35.767,00;36.837,00;36.224,00;35.392,00;32.935,00;27.308,00;25.094,00
01016;Bernedo;38.665,00;37.446,00;37.578,00;36.152,00;34.807,00;32.169,00;32.380,00;31.353,00;31.968,00;31.731,00;35.126,00;34.430,00;29.664,00;26.789,00;25.680,00
48018;Berriatua;51.572,00;51.797,00;47.160,00;47.756,00;45.620,00;45.161,00;44.876,00;44.160,00;41.588,00;41.790,00;40.339,00;41.378,00;38.689,00;33.889,00;32.395,00
48019;Berriz;49.599,00;46.149,00;45.290,00;45.385,00;43.620,00;43.536,00;43.931,00;41.505,00;40.916,00;40.382,00;41.219,00;41.557,00;38.448,00;32.639,00;30.096,00
20023;Berrobi;48.568,00;46.088,00;46.484,00;45.487,00;43.363,00;42.974,00;42.080,00;40.264,00;37.226,00;39.040,00;37.797,00;37.243,00;35.596,00;31.478,00;26.726,00
20024;Bidania-Goiatz;56.017,00;50.256,00;46.731,00;47.630,00;44.733,00;45.110,00;43.177,00;44.317,00;40.683,00;38.813,00;39.304,00;38.634,00;32.882,00;27.748,00;25.873,00
48020;Bilbao;50.389,00;47.021,00;45.095,00;45.840,00;43.329,00;42.805,00;42.370,00;41.535,00;40.759,00;40.951,00;41.920,00;43.119,00;39.679,00;32.463,00;29.730,00
48021;Busturia;45.756,00;41.422,00;41.712,00;40.246,00;38.117,00;39.118,00;37.043,00;36.673,00;36.104,00;36.847,00;38.634,00;40.320,00;38.367,00;30.057,00;29.553,00
01017;Campezo/Kanpezu;36.952,00;35.924,00;34.474,00;34.187,00;32.166,00;31.871,00;31.803,00;30.307,00;29.813,00;29.987,00;33.086,00;34.231,00;25.608,00;23.530,00;21.910,00
20029;Deba;52.282,00;52.641,00;47.262,00;47.499,00;48.165,00;48.109,00;43.957,00;42.107,00;40.633,00;40.261,00;43.592,00;45.636,00;38.518,00;32.126,00;29.831,00
48901;Derio;49.801,00;47.782,00;45.781,00;44.623,00;41.474,00;40.780,00;39.933,00;38.942,00;37.703,00;37.914,00;39.645,00;39.229,00;40.420,00;31.175,00;28.826,00
48026;Dima;55.887,00;51.124,00;50.448,00;50.610,00;47.088,00;46.654,00;47.152,00;45.425,00;44.526,00;44.097,00;44.242,00;44.699,00;41.524,00;35.184,00;31.308,00
20069;Donostia / San Sebastián;62.010,00;55.564,00;53.599,00;55.606,00;52.143,00;51.275,00;49.708,00;47.915,00;46.358,00;46.003,00;48.741,00;49.539,00;43.893,00;36.525,00;34.225,00
48027;Durango;55.069,00;51.900,00;51.512,00;52.760,00;49.072,00;48.158,00;47.514,00;46.016,00;44.992,00;45.301,00;46.070,00;46.770,00;38.979,00;35.050,00;32.622,00
48028;Ea;43.391,00;39.187,00;37.496,00;39.636,00;37.551,00;38.022,00;38.528,00;38.486,00;36.032,00;36.415,00;37.754,00;38.378,00;35.853,00;31.375,00;26.907,00
20030;Eibar;47.344,00;44.575,00;44.222,00;44.589,00;43.295,00;43.001,00;44.976,00;39.242,00;37.984,00;38.514,00;40.806,00;40.947,00;37.751,00;31.815,00;26.430,00
48031;Elantxobe;35.294,00;30.571,00;29.776,00;31.627,00;28.329,00;28.151,00;28.412,00;29.206,00;29.361,00;29.340,00;30.170,00;30.717,00;29.391,00;22.105,00;20.100,00
01021;Elburgo/Burgelu;64.301,00;61.353,00;55.848,00;54.671,00;52.291,00;53.408,00;52.294,00;56.481,00;52.769,00;55.003,00;55.462,00;56.171,00;49.967,00;45.892,00;41.207,00
01022;Elciego;43.451,00;40.126,00;38.842,00;40.619,00;39.162,00;40.013,00;40.460,00;39.926,00;37.417,00;35.207,00;35.927,00;37.428,00;35.790,00;30.704,00;24.615,00
20031;Elduain;55.486,00;52.695,00;49.847,00;50.588,00;48.654,00;48.334,00;45.537,00;44.612,00;43.937,00;43.808,00;43.786,00;44.151,00;36.183,00;34.328,00;37.021,00
20033;Elgeta;50.501,00;46.567,00;45.751,00;46.505,00;44.447,00;43.307,00;43.753,00;42.663,00;38.568,00;39.039,00;42.170,00;40.922,00;37.274,00;30.833,00;30.086,00
20032;Elgoibar;52.032,00;47.113,00;49.003,00;46.477,00;46.399,00;45.487,00;42.882,00;41.160,00;39.888,00;39.541,00;41.391,00;40.959,00;36.224,00;31.450,00;31.118,00
48032;Elorrio;51.494,00;48.758,00;46.672,00;47.014,00;44.986,00;45.165,00;45.718,00;43.547,00;42.128,00;41.857,00;43.611,00;44.173,00;41.432,00;35.036,00;32.499,00
01023;Elvillar/Bilar;29.358,00;30.060,00;30.534,00;37.302,00;36.640,00;36.707,00;33.878,00;32.942,00;26.969,00;24.367,00;25.826,00;28.932,00;26.751,00;24.946,00;24.845,00
48902;Erandio;41.112,00;38.239,00;37.021,00;36.841,00;35.248,00;34.598,00;33.994,00;33.102,00;32.592,00;32.940,00;33.732,00;34.130,00;31.066,00;25.660,00;23.838,00
48033;Ereño;56.299,00;57.641,00;50.731,00;50.787,00;49.560,00;45.929,00;52.397,00;50.416,00;59.354,00;60.538,00;64.895,00;64.853,00;57.454,00;42.959,00;35.535,00
48034;Ermua;43.031,00;41.009,00;39.139,00;39.636,00;38.448,00;37.632,00;37.378,00;36.173,00;35.282,00;35.077,00;36.128,00;36.462,00;34.756,00;29.076,00;27.003,00
20067;Errenteria;41.790,00;39.510,00;38.319,00;38.002,00;36.582,00;35.336,00;34.677,00;33.629,00;32.928,00;32.945,00;34.938,00;35.031,00;31.296,00;26.373,00;24.314,00
20066;Errezil;54.627,00;50.135,00;51.963,00;48.476,00;47.891,00;44.248,00;42.606,00;42.375,00;40.764,00;39.926,00;40.511,00;40.208,00;30.686,00;32.013,00;31.739,00
01046;Erriberagoitia/Ribera Alta;50.672,00;49.450,00;45.167,00;43.261,00;42.604,00;42.970,00;41.372,00;40.249,00;39.913,00;42.449,00;45.005,00;42.706,00;36.931,00;29.404,00;29.145,00
48079;Errigoiti;48.058,00;46.189,00;43.792,00;44.389,00;42.855,00;43.376,00;46.137,00;45.227,00;43.815,00;46.282,00;44.811,00;45.170,00;39.501,00;33.601,00;30.380,00
20034;Eskoriatza;51.430,00;48.589,00;47.395,00;47.321,00;46.183,00;44.593,00;41.803,00;40.324,00;38.220,00;39.438,00;44.247,00;45.038,00;41.154,00;36.424,00;35.078,00
48029;Etxebarri;50.807,00;48.073,00;44.909,00;45.548,00;42.547,00;41.498,00;40.713,00;39.499,00;38.485,00;38.183,00;39.686,00;39.320,00;35.046,00;28.703,00;25.991,00
48030;Etxebarria;51.400,00;51.118,00;47.028,00;48.210,00;45.564,00;46.238,00;43.916,00;44.596,00;42.506,00;42.359,00;42.050,00;43.435,00;37.733,00;35.286,00;32.610,00
20035;Ezkio-Itsaso;57.419,00;57.733,00;53.670,00;52.968,00;58.698,00;53.023,00;53.701,00;50.322,00;49.426,00;47.728,00;50.625,00;50.200,00;42.390,00;38.970,00;34.631,00
48906;Forua;51.336,00;48.111,00;47.647,00;49.252,00;46.814,00;52.020,00;43.633,00;43.395,00;41.640,00;42.898,00;45.296,00;44.226,00;38.779,00;30.923,00;29.202,00
48035;Fruiz;56.564,00;50.636,00;48.056,00;47.587,00;45.669,00;45.688,00;44.348,00;42.671,00;43.255,00;43.187,00;43.761,00;49.170,00;44.918,00;35.267,00;28.936,00
20038;Gabiria;65.409,00;64.987,00;58.708,00;62.712,00;60.508,00;63.678,00;60.353,00;75.564,00;56.856,00;53.658,00;59.120,00;53.034,00;41.992,00;34.993,00;33.843,00
20037;Gaintza;59.246,00;58.029,00;57.314,00;53.835,00;54.142,00;46.102,00;43.348,00;43.284,00;43.695,00;45.454,00;49.201,00;50.880,00;42.782,00;38.477,00;36.751,00
48036;Galdakao;50.310,00;47.557,00;46.048,00;46.438,00;43.959,00;43.694,00;43.225,00;41.905,00;41.438,00;42.116,00;43.805,00;44.210,00;40.890,00;33.736,00;31.292,00
48037;Galdames;44.000,00;42.947,00;40.066,00;39.438,00;35.797,00;36.790,00;35.898,00;36.026,00;36.426,00;34.879,00;36.942,00;38.352,00;35.858,00;29.048,00;25.801,00
