Indicadores municipales de sostenibilidad: PIB municipal per cápita (?);;;;;;;;;;;;;;;
"";;;;;;;;;;;;;;;
Resumen de datos;;;;;;;;;;;;;;;
01056;Harana/Valle de Arana;18.557,00;23.328,00;28.004,00;22.186,00;20.563,00;21.711,00;20.812,00;17.610,00;16.338,00;17.534,00;14.408,00;12.912,00;11.399,00;8.473,00
20040;Hernani;43.108,00;39.841,00;45.590,00;44.457,00;43.288,00;39.821,00;38.189,00;35.806,00;35.508,00;36.628,00;37.186,00;30.448,00;21.470,00;16.180,00
20041;Hernialde;15.154,00;13.016,00;14.344,00;11.848,00;10.756,00;10.801,00;10.052,00;11.297,00;10.721,00;9.293,00;8.867,00;7.483,00;8.096,00;4.950,00
20036;Hondarribia;23.884,00;23.914,00;29.796,00;28.232,00;25.515,00;23.631,00;23.422,00;23.574,00;22.717,00;21.810,00;20.458,00;16.682,00;13.302,00;9.588,00
20042;Ibarra;32.846,00;30.414,00;33.522,00;29.879,00;29.006,00;29.235,00;28.377,00;27.515,00;24.485,00;20.710,00;23.388,00;10.066,00;8.396,00;6.075,00
48048;Ibarrangelu;21.962,00;19.190,00;24.021,00;23.182,00;19.468,00;19.602,00;19.263,00;19.386,00;17.066,00;15.018,00;13.673,00;7.950,00;9.250,00;7.700,00
20043;Idiazabal;53.209,00;50.324,00;54.116,00;49.041,00;48.491,00;56.140,00;51.316,00;57.698,00;47.559,00;55.353,00;71.704,00;51.604,00;31.071,00;19.764,00
48094;Igorre;44.746,00;45.268,00;47.996,00;46.201,00;48.487,00;47.665,00;43.221,00;45.896,00;47.963,00;56.427,00;65.442,00;61.742,00;47.234,00;30.441,00
20044;Ikaztegieta;64.261,00;54.478,00;65.373,00;61.567,00;54.880,00;52.469,00;44.482,00;47.755,00;60.522,00;47.626,00;47.424,00;41.497,00;39.010,00;33.234,00
20045;Irun;31.690,00;28.073,00;31.569,00;31.331,00;29.258,00;28.143,00;26.330,00;26.324,00;27.021,00;26.138,00;27.160,00;23.725,00;18.647,00;12.928,00
20046;Irura;56.590,00;68.612,00;71.698,00;66.651,00;69.362,00;66.230,00;70.890,00;69.488,00;69.525,00;68.537,00;89.397,00;67.671,00;61.708,00;49.668,00
01027;Iruraiz-Gauna;19.938,00;16.741,00;19.757,00;22.859,00;20.037,00;19.323,00;15.901,00;15.773,00;14.518,00;13.777,00;13.529,00;12.741,00;12.080,00;10.419,00
01901;Iruña Oka/Iruña de Oca;55.672,00;45.757,00;42.457,00;43.011,00;42.911,00;43.374,00;42.061,00;38.991,00;42.584,00;42.363,00;46.484,00;49.949,00;56.168,00;51.584,00
48049;Ispaster;14.837,00;13.189,00;14.035,00;13.279,00;18.652,00;20.088,00;21.819,00;23.116,00;21.525,00;18.860,00;24.656,00;21.068,00;13.885,00;9.894,00
20047;Itsasondo;41.622,00;40.809,00;36.154,00;31.046,00;34.303,00;34.919,00;34.778,00;31.100,00;38.318,00;41.697,00;46.495,00;43.323,00;42.776,00;19.762,00
48910;Iurreta;97.852,00;79.014,00;82.778,00;85.389,00;75.176,00;70.794,00;67.366,00;69.812,00;72.885,00;61.120,00;69.760,00;75.360,00;39.139,00;22.915,00
48050;Izurtza;153.092,00;115.232,00;122.156,00;136.042,00;144.839,00;148.873,00;162.015,00;154.166,00;128.503,00;137.801,00;170.761,00;162.167,00;143.750,00;58.848,00
48022;Karrantza Harana/Valle de Carranza;16.520,00;18.023,00;20.489,00;20.137,00;18.370,00;18.746,00;18.499,00;19.417,00;20.773,00;27.242,00;30.384,00;23.028,00;13.795,00;11.548,00
48907;Kortezubi;16.163,00;13.342,00;15.852,00;17.107,00;16.943,00;18.839,00;17.987,00;17.168,00;18.157,00;16.259,00;14.736,00;11.700,00;10.279,00;8.883,00
01019;Kripan;18.099,00;14.907,00;19.418,00;22.199,00;20.540,00;21.251,00;17.042,00;15.057,00;13.487,00;13.102,00;18.253,00;17.695,00;21.047,00;7.420,00
01020;Kuartango;16.453,00;13.420,00;15.052,00;17.394,00;18.030,00;19.320,00;20.467,00;18.122,00;17.743,00;17.294,00;17.605,00;16.523,00;14.425,00;9.808,00
01028;Labastida/Bastida;25.969,00;30.796,00;35.904,00;38.529,00;37.552,00;36.932,00;31.541,00;38.702,00;39.133,00;39.884,00;47.800,00;33.861,00;32.359,00;23.080,00
01030;Lagrán;21.541,00;17.689,00;23.618,00;22.535,00;25.105,00;21.241,00;20.829,00;26.983,00;21.500,00;23.689,00;28.074,00;13.451,00;17.777,00;18.432,00
01031;Laguardia;110.936,00;101.234,00;129.801,00;129.617,00;130.581,00;125.597,00;117.852,00;112.476,00;109.616,00;104.846,00;125.046,00;89.141,00;77.888,00;36.790,00
01032;Lanciego/Lantziego;57.148,00;52.491,00;56.134,00;62.611,00;59.516,00;61.191,00;48.844,00;46.311,00;44.506,00;43.532,00;46.991,00;36.524,00;29.973,00;20.883,00
48051;Lanestosa;16.439,00;16.814,00;17.594,00;15.462,00;16.126,00;15.536,00;15.348,00;14.802,00;16.361,00;34.072,00;13.748,00;7.687,00;6.906,00;5.490,00
01902;Lantarón;90.560,00;80.317,00;84.626,00;85.726,00;84.048,00;89.205,00;86.041,00;70.308,00;76.478,00;72.024,00;86.060,00;72.527,00;51.980,00;52.811,00
01033;Lapuebla de Labarca;46.984,00;44.250,00;46.325,00;45.822,00;47.414,00;46.415,00;43.120,00;42.165,00;39.652,00;38.548,00;43.138,00;43.527,00;21.743,00;12.855,00
48052;Larrabetzu;63.648,00;40.713,00;52.090,00;49.760,00;43.708,00;36.811,00;37.031,00;31.814,00;32.272,00;25.738,00;25.290,00;29.703,00;14.749,00;8.300,00
20048;Larraul;22.069,00;23.723,00;33.145,00;28.020,00;30.959,00;27.200,00;20.024,00;21.261,00;11.886,00;10.400,00;9.959,00;17.562,00;11.775,00;10.822,00
20902;Lasarte-Oria;22.592,00;21.076,00;25.263,00;23.816,00;24.110,00;23.913,00;26.011,00;22.679,00;22.491,00;24.222,00;22.319,00;14.879,00;11.509,00;11.393,00
01036;Laudio/Llodio;33.836,00;34.191,00;38.001,00;35.885,00;33.942,00;33.517,00;35.056,00;33.307,00;30.021,00;27.592,00;35.362,00;27.640,00;19.199,00;13.970,00
48053;Laukiz;11.295,00;13.587,00;15.904,00;12.292,00;13.167,00;12.214,00;11.506,00;11.255,00;15.374,00;17.591,00;17.692,00;12.210,00;10.688,00;8.998,00
20049;Lazkao;22.442,00;22.950,00;24.962,00;26.606,00;23.172,00;21.203,00;21.065,00;19.372,00;23.414,00;19.853,00;25.529,00;21.160,00;15.673,00;9.395,00
20050;Leaburu;38.646,00;35.440,00;37.639,00;38.219,00;38.168,00;40.622,00;38.348,00;36.590,00;33.200,00;27.406,00;28.690,00;19.198,00;18.769,00;8.857,00
20051;Legazpi;28.009,00;25.067,00;28.493,00;28.275,00;28.842,00;27.899,00;29.803,00;26.759,00;27.819,00;25.580,00;31.207,00;27.654,00;21.018,00;13.592,00
20052;Legorreta;36.052,00;31.818,00;34.524,00;32.866,00;33.235,00;31.641,00;28.025,00;27.838,00;28.472,00;31.895,00;26.365,00;27.590,00;27.612,00;13.597,00
01058;Legutio;155.471,00;118.605,00;144.347,00;148.080,00;135.142,00;113.105,00;104.987,00;108.027,00;125.772,00;136.794,00;167.482,00;176.413,00;126.534,00;68.031,00
20068;Leintz-Gatzaga;12.888,00;9.987,00;13.603,00;13.522,00;12.004,00;12.506,00;13.372,00;12.905,00;12.581,00;11.826,00;13.504,00;11.774,00;11.466,00;11.392,00
48054;Leioa;50.349,00;49.769,00;50.828,00;46.810,00;45.707,00;45.476,00;42.365,00;42.931,00;44.346,00;49.082,00;41.640,00;35.852,00;24.787,00;17.650,00
48057;Lekeitio;16.306,00;15.139,00;16.565,00;17.884,00;16.668,00;17.212,00;17.988,00;15.713,00;15.870,00;14.061,00;14.167,00;13.324,00;10.775,00;8.264,00
48055;Lemoa;36.656,00;32.038,00;35.077,00;33.796,00;34.958,00;32.945,00;30.519,00;29.435,00;32.708,00;42.661,00;55.951,00;51.123,00;33.205,00;22.058,00
48056;Lemoiz;15.566,00;14.189,00;15.165,00;16.903,00;15.656,00;15.358,00;14.021,00;13.698,00;14.339,00;26.476,00;25.294,00;13.796,00;11.513,00;8.493,00
01034;Leza;20.788,00;17.550,00;19.968,00;23.701,00;34.622,00;31.543,00;30.931,00;27.607,00;25.354,00;26.227,00;32.130,00;57.174,00;38.493,00;24.550,00
48081;Lezama;63.799,00;59.748,00;56.868,00;45.827,00;51.098,00;53.166,00;55.708,00;50.417,00;48.828,00;39.084,00;41.012,00;25.949,00;20.257,00;19.842,00
20053;Lezo;43.985,00;41.517,00;43.315,00;42.394,00;39.389,00;39.128,00;37.949,00;34.578,00;35.917,00;36.269,00;38.777,00;32.622,00;24.875,00;17.231,00
20054;Lizartza;38.188,00;33.693,00;37.347,00;33.378,00;32.204,00;29.650,00;27.026,00;26.555,00;27.552,00;32.410,00;29.803,00;20.474,00;15.234,00;11.650,00
48903;Loiu;197.767,00;169.649,00;225.513,00;225.511,00;213.329,00;200.864,00;180.383,00;166.979,00;166.208,00;170.114,00;168.207,00;163.551,00;88.209,00;59.536,00
48058;Mallabia;213.918,00;144.776,00;149.051,00;138.069,00;122.298,00;110.943,00;99.539,00;94.255,00;94.988,00;96.868,00;120.338,00;104.826,00;82.622,00;49.600,00
48060;Markina-Xemein;24.351,00;22.362,00;24.994,00;24.483,00;23.238,00;23.329,00;21.885,00;22.353,00;20.831,00;22.928,00;27.806,00;21.250,00;14.119,00;10.589,00
48061;Maruri-Jatabe;21.049,00;16.247,00;21.869,00;22.147,00;22.072,00;17.260,00;21.996,00;16.748,00;12.608,00;12.966,00;28.416,00;10.984,00;9.697,00;7.891,00
48059;Mañaria;31.587,00;27.836,00;31.593,00;27.936,00;23.361,00;27.279,00;30.953,00;29.294,00;32.290,00;50.123,00;71.179,00;79.687,00;40.680,00;17.284,00
20901;Mendaro;77.854,00;70.344,00;75.595,00;70.227,00;77.654,00;74.620,00;75.799,00;70.513,00;59.841,00;60.374,00;60.894,00;61.265,00;37.100,00;18.922,00
48062;Mendata;13.888,00;12.086,00;11.823,00;10.732,00;10.188,00;11.868,00;11.494,00;11.768,00;12.312,00;12.892,00;11.230,00;10.220,00;11.106,00;8.940,00
48063;Mendexa;19.634,00;16.072,00;20.019,00;22.222,00;20.996,00;20.237,00;17.150,00;17.965,00;17.158,00;18.752,00;16.574,00;14.139,00;10.467,00;10.675,00
48064;Meñaka;17.019,00;17.881,00;20.779,00;17.501,00;18.337,00;17.298,00;20.529,00;18.106,00;18.100,00;18.648,00;19.414,00;12.840,00;9.105,00;6.150,00
01039;Moreda de Álava / Moreda Araba;27.845,00;24.038,00;23.245,00;24.965,00;23.544,00;23.748,00;26.138,00;21.058,00;21.265,00;20.035,00;23.620,00;19.182,00;20.595,00;10.269,00
48066;Morga;16.479,00;15.427,00;24.167,00;18.505,00;16.577,00;15.320,00;13.919,00;14.280,00;15.636,00;13.896,00;12.940,00;13.468,00;11.826,00;9.523,00
48068;Mundaka;23.075,00;22.184,00;24.366,00;30.128,00;30.938,00;29.763,00;28.605,00;27.372,00;33.875,00;30.158,00;28.325,00;15.863,00;10.135,00;7.652,00
48069;Mungia;39.980,00;36.169,00;39.134,00;36.897,00;35.645,00;34.263,00;36.666,00;36.911,00;36.444,00;39.034,00;38.793,00;31.429,00;25.301,00;18.010,00
48007;Munitibar-Arbatzegi Gerrikaitz-;17.390,00;17.862,00;18.808,00;19.119,00;18.746,00;19.195,00;16.983,00;17.061,00;15.955,00;12.912,00;16.909,00;17.668,00;12.096,00;9.695,00
48908;Murueta;23.680,00;10.169,00;25.172,00;20.904,00;19.721,00;22.200,00;32.970,00;27.625,00;36.093,00;48.813,00;51.530,00;40.782,00;57.468,00;22.762,00
48071;Muskiz;89.593,00;37.641,00;80.790,00;82.645,00;85.150,00;99.364,00;89.496,00;29.997,00;32.317,00;62.114,00;49.920,00;99.899,00;71.128,00;30.918,00
20057;Mutiloa;19.541,00;21.056,00;27.047,00;22.315,00;15.198,00;14.261,00;15.215,00;12.784,00;13.384,00;19.542,00;14.543,00;16.844,00;11.048,00;14.143,00
20056;Mutriku;15.819,00;14.830,00;17.003,00;16.933,00;15.546,00;14.971,00;14.218,00;13.426,00;13.322,00;14.004,00;20.189,00;14.770,00;10.952,00;8.282,00
48067;Muxika;34.332,00;29.762,00;30.895,00;30.892,00;31.739,00;31.244,00;26.659,00;26.013,00;25.875,00;33.102,00;35.846,00;35.187,00;24.403,00;19.173,00
48909;Nabarniz;15.615,00;15.454,00;18.686,00;16.901,00;17.494,00;17.544,00;16.240,00;17.013,00;19.814,00;21.557,00;16.632,00;12.951,00;10.056,00;5.951,00
01041;Navaridas;25.430,00;26.578,00;35.438,00;39.601,00;35.138,00;30.853,00;29.950,00;27.486,00;25.676,00;30.655,00;39.493,00;63.098,00;36.414,00;25.639,00
20063;Oiartzun;65.687,00;60.582,00;62.890,00;60.515,00;55.668,00;53.905,00;51.339,00;48.922,00;49.161,00;47.375,00;49.683,00;41.354,00;33.002,00;23.675,00
01042;Okondo;26.617,00;22.311,00;26.339,00;25.906,00;27.537,00;22.674,00;25.112,00;23.742,00;25.714,00;24.107,00;30.092,00;27.173,00;18.260,00;12.078,00
20058;Olaberria;346.422,00;256.140,00;305.677,00;274.922,00;241.383,00;252.856,00;212.781,00;192.114,00;177.267,00;172.876,00;218.063,00;265.690,00;138.713,00;61.758,00
48073;Ondarroa;19.994,00;19.967,00;22.383,00;21.281,00;21.071,00;21.688,00;20.715,00;22.763,00;20.378,00;18.637,00;19.603,00;16.769,00;12.932,00;15.688,00
20076;Ordizia;25.066,00;22.126,00;23.931,00;23.041,00;22.996,00;22.512,00;23.973,00;23.904,00;25.906,00;24.358,00;22.547,00;20.397,00;15.905,00;10.208,00
20905;Orendain;17.564,00;17.298,00;22.222,00;19.163,00;18.096,00;16.390,00;16.809,00;13.759,00;12.054,00;13.395,00;15.107,00;14.887,00;13.279,00;9.840,00
20060;Orexa;25.633,00;26.147,00;28.167,00;16.622,00;16.214,00;15.150,00;17.175,00;17.254,00;14.807,00;16.000,00;17.897,00;19.968,00;17.642,00;11.456,00
20061;Orio;16.911,00;15.853,00;18.133,00;17.378,00;17.207,00;16.248,00;18.028,00;17.741,00;18.808,00;20.494,00;16.607,00;15.339,00;12.684,00;9.460,00
20062;Ormaiztegi;59.966,00;80.389,00;116.709,00;123.265,00;116.350,00;108.912,00;102.753,00;80.135,00;80.320,00;76.795,00;84.180,00;87.601,00;79.064,00;33.318,00
48075;Orozko;61.373,00;69.437,00;96.546,00;91.047,00;72.517,00;62.434,00;45.598,00;44.839,00;39.217,00;60.857,00;34.999,00;40.543,00;33.355,00;33.616,00
48083;Ortuella;29.232,00;28.227,00;30.480,00;31.412,00;31.844,00;26.846,00;22.788,00;23.855,00;24.885,00;29.752,00;27.861,00;19.533,00;11.976,00;7.999,00
48072;Otxandio;16.176,00;15.226,00;18.876,00;19.162,00;18.907,00;17.985,00;17.064,00;20.557,00;21.291,00;20.334,00;23.743,00;18.932,00;17.506,00;12.171,00
01043;Oyón-Oion;61.618,00;59.275,00;63.710,00;59.489,00;62.050,00;57.852,00;54.316,00;53.230,00;53.759,00;54.674,00;65.628,00;75.127,00;62.663,00;35.045,00
20059;Oñati;55.823,00;47.074,00;55.227,00;49.852,00;45.549,00;44.401,00;43.251,00;40.357,00;42.434,00;45.167,00;52.578,00;46.246,00;32.212,00;17.913,00
20064;Pasaia;19.476,00;17.705,00;19.413,00;18.607,00;18.089,00;17.347,00;16.662,00;17.883,00;19.342,00;24.306,00;22.578,00;18.132,00;16.986,00;13.326,00
01044;Peñacerrada-Urizaharra;15.383,00;15.761,00;19.135,00;20.523,00;20.167,00;20.421,00;18.117,00;16.681,00;18.934,00;15.565,00;16.630,00;16.617,00;16.909,00;10.159,00
48077;Plentzia;16.201,00;14.922,00;16.467,00;16.880,00;15.785,00;15.031,00;14.495,00;14.577,00;15.152,00;14.359,00;14.680,00;15.570,00;12.385,00;12.284,00
48078;Portugalete;16.398,00;15.278,00;16.497,00;16.081,00;15.593,00;15.477,00;14.689,00;14.371,00;14.801,00;14.669,00;14.993,00;11.562,00;8.878,00;6.652,00
01047;Ribera Baja/Erribera Beitia;65.512,00;57.853,00;60.855,00;50.543,00;53.268,00;69.611,00;69.786,00;61.920,00;57.721,00;50.422,00;56.138,00;39.289,00;37.602,00;37.372,00
01051;Salvatierra/Agurain;35.179,00;29.946,00;33.210,00;33.185,00;30.658,00;28.324,00;27.730,00;27.047,00;27.898,00;26.964,00;31.488,00;30.194,00;23.713,00;18.670,00
01052;Samaniego;66.814,00;72.775,00;79.050,00;84.080,00;78.689,00;59.670,00;50.685,00;47.116,00;43.889,00;43.954,00;51.022,00;76.755,00;37.066,00;27.689,00
01053;San Millán/Donemiliaga;35.483,00;30.711,00;34.008,00;30.868,00;29.840,00;31.917,00;34.681,00;29.086,00;26.535,00;24.255,00;27.505,00;24.119,00;15.905,00;13.373,00
48082;Santurtzi;21.000,00;19.973,00;21.904,00;22.065,00;20.580,00;19.566,00;18.533,00;17.853,00;17.284,00;15.836,00;14.779,00;12.226,00;9.956,00;7.518,00
20070;Segura;13.374,00;12.748,00;14.738,00;14.001,00;15.176,00;15.263,00;14.590,00;13.087,00;14.346,00;13.035,00;19.940,00;16.760,00;11.424,00;8.988,00
48084;Sestao;22.725,00;18.249,00;19.259,00;19.381,00;17.676,00;17.570,00;17.017,00;17.731,00;17.718,00;20.886,00;21.921,00;14.602,00;11.481,00;8.387,00
48904;Sondika;62.576,00;54.403,00;59.355,00;55.350,00;53.059,00;53.463,00;51.073,00;49.961,00;56.456,00;64.304,00;68.581,00;53.490,00;50.247,00;37.928,00
48085;Sopela;20.501,00;19.861,00;21.025,00;20.704,00;19.209,00;20.574,00;18.971,00;18.775,00;17.630,00;16.908,00;14.857,00;13.062,00;11.876,00;8.665,00
48086;Sopuerta;18.178,00;18.316,00;19.729,00;18.065,00;17.892,00;17.380,00;17.284,00;16.048,00;20.301,00;20.187,00;23.364,00;18.548,00;11.023,00;7.522,00
20065;Soraluze-Placencia de las Armas;20.996,00;19.451,00;22.946,00;22.304,00;22.482,00;22.589,00;21.985,00;20.712,00;19.723,00;20.312,00;22.986,00;23.868,00;18.841,00;11.026,00
48076;Sukarrieta;29.157,00;32.503,00;34.084,00;36.015,00;33.443,00;43.150,00;52.399,00;44.728,00;43.451,00;46.705,00;31.481,00;62.813,00;39.640,00;20.089,00
20071;Tolosa;24.544,00;22.894,00;25.133,00;26.069,00;24.650,00;24.935,00;24.081,00;23.063,00;24.716,00;26.949,00;29.472,00;24.275,00;19.662,00;16.000,00
48087;Trucios-Turtzioz;18.869,00;16.286,00;17.554,00;16.988,00;19.510,00;19.526,00;18.848,00;18.552,00;18.185,00;17.550,00;17.578,00;10.816,00;7.788,00;6.176,00
48088;Ubide;10.488,00;9.806,00;10.637,00;10.777,00;12.174,00;11.027,00;12.613,00;11.862,00;12.292,00;12.967,00;13.920,00;12.166,00;8.929,00;7.236,00
48065;Ugao-Miraballes;23.113,00;19.313,00;21.315,00;21.932,00;20.925,00;20.281,00;19.057,00;19.900,00;21.618,00;28.023,00;22.263,00;20.351,00;11.996,00;8.020,00
48089;Urduliz;43.418,00;43.094,00;48.605,00;38.941,00;37.264,00;28.230,00;31.795,00;28.766,00;33.586,00;45.295,00;38.018,00;28.609,00;14.938,00;24.144,00
48074;Urduña/Orduña;14.588,00;13.928,00;15.366,00;15.352,00;14.544,00;14.114,00;13.896,00;13.792,00;15.981,00;15.952,00;13.972,00;15.049,00;12.787,00;10.098,00
01054;Urkabustaiz;21.270,00;18.242,00;18.398,00;18.435,00;18.955,00;19.924,00;19.537,00;19.975,00;19.678,00;21.200,00;25.447,00;29.543,00;29.808,00;32.163,00
20072;Urnieta;43.407,00;39.742,00;42.266,00;42.289,00;36.784,00;34.831,00;32.736,00;32.214,00;36.521,00;33.754,00;32.040,00;29.263,00;26.484,00;16.380,00
20077;Urretxu;22.744,00;21.118,00;22.838,00;23.564,00;21.353,00;19.906,00;18.002,00;17.010,00;16.426,00;17.273,00;17.947,00;17.170,00;14.374,00;8.504,00
20073;Usurbil;51.222,00;48.798,00;53.730,00;48.762,00;44.271,00;44.425,00;41.625,00;41.565,00;43.949,00;45.460,00;45.758,00;59.755,00;52.578,00;23.721,00
01055;Valdegovía/Gaubea;21.854,00;20.864,00;23.343,00;24.739,00;24.987,00;27.121,00;24.732,00;23.967,00;24.206,00;23.716,00;22.167,00;25.994,00;22.602,00;15.171,00
48080;Valle de Trápaga-Trapagaran;58.074,00;50.984,00;59.127,00;52.996,00;51.611,00;50.167,00;44.600,00;47.553,00;49.348,00;47.734,00;57.399,00;44.572,00;28.425,00;21.308,00
20075;Villabona;20.974,00;19.609,00;22.215,00;20.375,00;19.307,00;18.206,00;18.349,00;16.764,00;15.967,00;16.328,00;20.345,00;15.153,00;14.967,00;10.729,00
01057;Villabuena de Álava/Eskuernaga;77.901,00;75.847,00;106.386,00;109.298,00;110.197,00;101.542,00;86.906,00;79.722,00;72.003,00;61.006,00;88.336,00;88.520,00;49.165,00;28.699,00
01059;Vitoria-Gasteiz;36.307,00;33.719,00;37.322,00;36.268,00;35.225,00;34.525,00;33.311,00;32.344,00;31.683,00;31.707,00;34.132,00;30.085,00;23.091,00;16.780,00
01060;Yécora/Iekora;31.906,00;27.800,00;36.008,00;39.388,00;36.019,00;30.562,00;26.026,00;20.621,00;18.401,00;18.559,00;25.274,00;24.951,00;29.667,00;14.969,00
48095;Zaldibar;41.693,00;33.680,00;41.771,00;40.229,00;41.898,00;39.410,00;36.503,00;35.444,00;35.024,00;34.446,00;45.873,00;40.036,00;26.432,00;17.691,00
20078;Zaldibia;17.823,00;17.243,00;19.170,00;18.491,00;18.541,00;19.608,00;17.023,00;18.808,00;15.477,00;15.468,00;19.360,00;16.314,00;21.550,00;15.456,00
01061;Zalduondo;11.602,00;11.478,00;12.755,00;13.600,00;13.247,00;12.462,00;11.515,00;11.866,00;12.356,00;10.557,00;10.123,00;11.172,00;10.386,00;7.971,00
48096;Zalla;19.438,00;19.276,00;20.274,00;17.576,00;17.104,00;17.321,00;16.389,00;16.366,00;19.229,00;21.741,00;23.963,00;20.038,00;12.968,00;8.513,00
01062;Zambrana;19.800,00;15.396,00;13.660,00;13.285,00;13.607,00;13.462,00;13.232,00;14.760,00;72.892,00;70.554,00;105.438,00;91.037,00;75.639,00;61.062,00
48905;Zamudio;453.121,00;468.462,00;530.327,00;450.262,00;446.429,00;429.246,00;367.659,00;383.841,00;323.282,00;342.059,00;336.055,00;260.036,00;225.270,00;111.595,00
48097;Zaratamo;59.626,00;54.592,00;58.597,00;56.229,00;51.176,00;51.930,00;52.143,00;48.559,00;51.511,00;56.453,00;74.009,00;68.580,00;56.295,00;42.806,00
20079;Zarautz;28.771,00;26.997,00;29.151,00;29.201,00;28.489,00;28.130,00;28.567,00;25.776,00;25.700,00;25.646,00;25.470,00;20.673,00;17.866,00;13.053,00
48024;Zeanuri;19.404,00;17.322,00;20.002,00;18.949,00;18.345,00;15.603,00;11.559,00;16.045,00;15.131,00;18.157,00;15.962,00;14.314,00;13.234,00;8.481,00
48025;Zeberio;18.081,00;15.998,00;17.840,00;17.279,00;17.489,00;16.942,00;15.455,00;14.640,00;16.294,00;17.848,00;15.522,00;13.771,00;13.237,00;10.559,00
20025;Zegama;16.400,00;16.431,00;18.706,00;19.438,00;17.926,00;17.058,00;15.162,00;14.517,00;13.870,00;12.197,00;18.066,00;17.623,00;12.059,00;7.863,00
20026;Zerain;22.264,00;22.134,00;25.815,00;21.798,00;25.810,00;26.558,00;24.080,00;21.464,00;28.049,00;18.724,00;19.436,00;17.712,00;13.769,00;9.064,00
20027;Zestoa;45.279,00;47.120,00;42.672,00;37.185,00;34.837,00;35.204,00;36.325,00;34.092,00;36.471,00;35.206,00;60.429,00;33.923,00;20.430,00;14.046,00
48913;Zierbena;184.130,00;161.971,00;155.946,00;281.801,00;191.869,00;128.347,00;161.018,00;140.503,00;167.939,00;168.609,00;191.350,00;183.262,00;22.245,00;9.956,00
01018;Zigoitia;32.809,00;32.401,00;40.981,00;40.548,00;40.868,00;47.629,00;53.431,00;40.251,00;30.283,00;40.279,00;57.063,00;59.044,00;45.292,00;51.630,00
48915;Ziortza-Bolibar;11.459,00;9.864,00;11.840,00;11.015,00;10.307,00;11.054,00;10.484,00;10.564,00;9.281,00;9.825,00;8.219,00;9.660,00;;
20028;Zizurkil;33.731,00;30.171,00;32.334,00;30.465,00;29.305,00;28.168,00;27.528,00;27.607,00;32.522,00;40.819,00;38.729,00;29.619,00;22.942,00;20.607,00
01063;Zuia;21.133,00;18.281,00;21.516,00;20.292,00;22.131,00;20.812,00;21.390,00;19.246,00;19.823,00;20.262,00;20.396,00;15.359,00;20.786,00;16.332,00
20081;Zumaia;30.544,00;30.360,00;35.276,00;33.454,00;30.620,00;31.988,00;31.946,00;31.844,00;35.596,00;33.151,00;30.552,00;30.888,00;24.465,00;14.690,00
20080;Zumarraga;24.055,00;20.650,00;22.857,00;21.840,00;23.645,00;23.357,00;26.694,00;27.131,00;25.754,00;24.364,00;24.527,00;22.011,00;13.368,00;9.958,00
